"timestamp","inputBitrate","demuxBitrate","demuxCorrupted","demuxDiscontinuity","sendBitrate","framesDisplayed","playedAudioBuffers","decodedVideo","decodedAudio","framesDisplayedAux","playedAudioBuffersAux","decodedVideoAux","decodedAudioAux","framesDisplayedCalc","playedAudioBuffersCalc","decodedVideoCalc","decodedAudioCalc"
1619115579,0,0,0,0,0,25993,43180,53727,86394,25968,43135,53677,86304,25,45,50,90
1619115580,0,0,0,0,0,26007,43215,53755,86464,25993,43180,53727,86394,14,35,28,70
1619115581,0,0,0,0,0,26012,43261,53819,86556,26007,43215,53755,86464,5,46,64,92
1619115582,0,0,0,0,0,26039,43306,53857,86646,26012,43261,53819,86556,27,45,38,90
1619115583,0,0,0,0,0,26071,43352,53921,86739,26039,43306,53857,86646,32,46,64,93
1619115584,0,0,0,0,0,26088,43387,53962,86809,26071,43352,53921,86739,17,35,41,70
1619115585,0,0,0,0,0,26097,43432,54014,86899,26088,43387,53962,86809,9,45,52,90
1619115586,0,0,0,0,0,26118,43477,54060,86989,26097,43432,54014,86899,21,45,46,90
1619115587,0,0,0,0,0,26143,43521,54110,87078,26118,43477,54060,86989,25,44,50,89
1619115588,0,0,0,0,0,26157,43551,54140,87138,26143,43521,54110,87078,14,30,30,60
1619115589,0,0,0,0,0,26162,43598,54176,87232,26157,43551,54140,87138,5,47,36,94
1619115590,0,0,0,0,0,26179,43646,54216,87328,26162,43598,54176,87232,17,48,40,96
1619115591,0,0,0,0,0,26199,43694,54256,87424,26179,43646,54216,87328,20,48,40,96
1619115592,0,0,0,0,0,26214,43730,54286,87496,26199,43694,54256,87424,15,36,30,72
1619115593,0,0,0,0,0,26234,43778,54326,87592,26214,43730,54286,87496,20,48,40,96
1619115594,0,0,0,0,0,26250,43814,54356,87664,26234,43778,54326,87592,16,36,30,72
1619115595,0,0,0,0,0,26272,43866,54400,87768,26250,43814,54356,87664,22,52,44,104
1619115596,0,0,0,0,0,26286,43902,54430,87840,26272,43866,54400,87768,14,36,30,72
1619115598,0,0,0,0,0,26292,43917,54442,87870,26286,43902,54430,87840,6,15,12,30
1619115599,0,0,0,0,0,26334,44020,54527,88076,26292,43917,54442,87870,42,103,85,206
1619115600,0,0,0,0,0,26349,44056,54557,88148,26334,44020,54527,88076,15,36,30,72
1619115601,0,0,0,0,0,26369,44103,54597,88242,26349,44056,54557,88148,20,47,40,94
1619115602,0,0,0,0,0,26389,44151,54637,88338,26369,44103,54597,88242,20,48,40,96
1619115603,0,0,0,0,0,26404,44187,54667,88410,26389,44151,54637,88338,15,36,30,72
1619115605,0,0,0,0,0,26418,44247,54707,88530,26404,44187,54667,88410,14,60,40,120
1619115606,0,0,0,0,0,26435,44319,54771,88677,26418,44247,54707,88530,17,72,64,147
1619115607,0,1,0,0,0,26462,44344,54815,88727,26435,44319,54771,88677,27,25,44,50
1619115608,0,0,0,0,0,26482,44364,54855,88767,26462,44344,54815,88727,20,20,40,40
1619115609,0,0,0,0,0,26495,44437,54906,88913,26482,44364,54855,88767,13,73,51,146
1619115610,0,0,0,0,0,26507,44473,54936,88985,26495,44437,54906,88913,12,36,30,72
1619115611,0,0,0,0,0,26526,44504,54970,89050,26507,44473,54936,88985,19,31,34,65
1619115612,0,0,0,0,0,26538,44541,54994,89124,26526,44504,54970,89050,12,37,24,74
1619115613,0,0,0,0,0,26545,44588,55050,89218,26538,44541,54994,89124,7,47,56,94
1619115614,0,0,0,0,0,26551,44627,55070,89296,26545,44588,55050,89218,6,39,20,78
1619115615,0,0,0,0,0,26579,44655,55110,89355,26551,44627,55070,89296,28,28,40,59
1619115617,0,0,0,0,0,26619,44711,55190,89467,26579,44655,55110,89355,40,56,80,112
1619115618,0,0,0,0,0,26653,44789,55258,89623,26619,44711,55190,89467,34,78,68,156
1619115619,0,1,0,0,0,26678,44820,55308,89688,26653,44789,55258,89623,25,31,50,65
1619115620,0,0,0,0,0,26698,44856,55348,89760,26678,44820,55308,89688,20,36,40,72
1619115621,0,0,0,0,0,26724,44903,55400,89854,26698,44856,55348,89760,26,47,52,94
1619115622,0,0,0,0,0,26750,44949,55452,89948,26724,44903,55400,89854,26,46,52,94
1619115623,0,0,0,0,0,26775,44980,55502,90011,26750,44949,55452,89948,25,31,50,63
1619115624,0,0,0,0,0,26789,45015,55530,90081,26775,44980,55502,90011,14,35,28,70
1619115625,0,0,0,0,0,26798,45066,55576,90183,26789,45015,55530,90081,9,51,46,102
1619115626,0,0,0,0,0,26808,45101,55604,90253,26798,45066,55576,90183,10,35,28,70
1619115627,0,0,0,0,0,26827,45134,55638,90322,26808,45101,55604,90253,19,33,34,69
1619115628,0,0,0,0,0,26847,45182,55678,90418,26827,45134,55638,90322,20,48,40,96
1619115629,0,0,0,0,0,26863,45228,55710,90510,26847,45182,55678,90418,16,46,32,92
1619115630,0,0,0,0,0,26879,45259,55742,90572,26863,45228,55710,90510,16,31,32,62
1619115631,0,0,0,0,0,26899,45306,55782,90666,26879,45259,55742,90572,20,47,40,94
1619115632,0,0,0,0,0,26920,45357,55824,90768,26899,45306,55782,90666,21,51,42,102
1619115633,0,0,0,0,0,26935,45393,55854,90840,26920,45357,55824,90768,15,36,30,72
1619115634,0,0,0,0,0,26952,45432,55888,90918,26935,45393,55854,90840,17,39,34,78
1619115635,0,0,0,0,0,26971,45479,55926,91012,26952,45432,55888,90918,19,47,38,94
1619115636,0,0,0,0,0,26984,45525,55974,91104,26971,45479,55926,91012,13,46,48,92
1619115637,0,1,0,0,0,26989,45560,56016,91174,26984,45525,55974,91104,5,35,42,70
1619115638,0,0,0,0,0,26989,45606,56016,91266,26989,45560,56016,91174,0,46,0,92
1619115639,0,0,0,0,0,27034,45637,56074,91331,26989,45606,56016,91266,45,31,58,65
1619115640,0,0,0,0,0,27054,45684,56125,91425,27034,45637,56074,91331,20,47,51,94
1619115641,0,0,0,0,0,27063,45727,56161,91511,27054,45684,56125,91425,9,43,36,86
1619115642,0,0,0,0,0,27071,45765,56181,91587,27063,45727,56161,91511,8,38,20,76
1619115643,0,0,0,0,0,27094,45813,56227,91683,27071,45765,56181,91587,23,48,46,96
1619115644,0,0,0,0,0,27109,45849,56257,91755,27094,45813,56227,91683,15,36,30,72
1619115645,0,0,0,0,0,27129,45897,56297,91851,27109,45849,56257,91755,20,48,40,96
1619115646,0,0,0,0,0,27144,45933,56327,91923,27129,45897,56297,91851,15,36,30,72
1619115647,0,0,0,0,0,27164,45965,56367,91990,27144,45933,56327,91923,20,32,40,67
1619115648,0,0,0,0,0,27179,46013,56414,92086,27164,45965,56367,91990,15,48,47,96
1619115649,0,0,0,0,0,27185,46047,56452,92154,27179,46013,56414,92086,6,34,38,68
1619115650,0,0,0,0,0,27191,46091,56472,92245,27185,46047,56452,92154,6,44,20,91
1619115651,0,0,0,0,0,27224,46124,56520,92311,27191,46091,56472,92245,33,33,48,66
1619115652,0,0,0,0,0,27243,46158,56558,92379,27224,46124,56520,92311,19,34,38,68
1619115653,0,0,0,0,0,27268,46203,56608,92469,27243,46158,56558,92379,25,45,50,90
1619115654,0,0,0,0,0,27294,46250,56660,92563,27268,46203,56608,92469,26,47,52,94
1619115655,0,0,0,0,0,27321,46298,56714,92659,27294,46250,56660,92563,27,48,54,96
1619115656,0,0,0,0,0,27335,46334,56747,92731,27321,46298,56714,92659,14,36,33,72
1619115657,0,0,0,0,0,27344,46382,56786,92827,27335,46334,56747,92731,9,48,39,96
1619115658,0,0,0,0,0,27355,46417,56816,92897,27344,46382,56786,92827,11,35,30,70
1619115659,0,0,0,0,0,27374,46450,56850,92966,27355,46417,56816,92897,19,33,34,69
1619115660,0,0,0,0,0,27387,46498,56894,93062,27374,46450,56850,92966,13,48,44,96
1619115661,0,0,0,0,0,27395,46532,56932,93130,27387,46498,56894,93062,8,34,38,68
1619115662,0,0,0,0,0,27401,46577,56952,93222,27395,46532,56932,93130,6,45,20,92
1619115663,0,0,0,0,0,27433,46609,56998,93287,27401,46577,56952,93222,32,32,46,65
1619115664,0,0,0,0,0,27450,46655,57041,93379,27433,46609,56998,93287,17,46,43,92
1619115665,0,0,0,0,0,27457,46691,57071,93451,27450,46655,57041,93379,7,36,30,72
1619115666,0,0,0,0,0,27470,46732,57107,93536,27457,46691,57071,93451,13,41,36,85
1619115667,0,0,0,0,0,27486,46758,57135,93588,27470,46732,57107,93536,16,26,28,52
1619115668,0,0,0,0,0,27501,46804,57175,93680,27486,46758,57135,93588,15,46,40,92
1619115669,0,0,0,0,0,27509,46852,57227,93776,27501,46804,57175,93680,8,48,52,96
1619115670,0,0,0,0,0,27513,46888,57241,93848,27509,46852,57227,93776,4,36,14,72
1619115671,0,0,0,0,0,27544,46921,57285,93917,27513,46888,57241,93848,31,33,44,69
1619115672,0,0,0,0,0,27561,46967,57327,94009,27544,46921,57285,93917,17,46,42,92
1619115673,0,0,0,0,0,27568,47002,57357,94079,27561,46967,57327,94009,7,35,30,70
1619115674,0,0,0,0,0,27581,47046,57395,94170,27568,47002,57357,94079,13,44,38,91
1619115675,0,0,0,0,0,27601,47082,57431,94242,27581,47046,57395,94170,20,36,36,72
1619115676,0,0,0,0,0,27616,47118,57461,94314,27601,47082,57431,94242,15,36,30,72
1619115677,0,0,0,0,0,27636,47166,57501,94410,27616,47118,57461,94314,20,48,40,96
1619115678,0,0,0,0,0,27651,47202,57531,94482,27636,47166,57501,94410,15,36,30,72
1619115679,0,0,0,0,0,27671,47250,57571,94578,27651,47202,57531,94482,20,48,40,96
1619115680,0,0,0,0,0,27684,47296,57613,94670,27671,47250,57571,94578,13,46,42,92
1619115681,0,0,0,0,0,27691,47330,57651,94738,27684,47296,57613,94670,7,34,38,68
1619115682,0,0,0,0,0,27697,47374,57673,94829,27691,47330,57651,94738,6,44,22,91
1619115683,0,0,0,0,0,27729,47406,57717,94893,27697,47374,57673,94829,32,32,44,64
1619115684,0,0,0,0,0,27753,47449,57765,94979,27729,47406,57717,94893,24,43,48,86
1619115685,0,0,0,0,0,27779,47495,57817,95071,27753,47449,57765,94979,26,46,52,92
1619115686,0,0,0,0,0,27804,47530,57867,95144,27779,47495,57817,95071,25,35,50,73
1619115687,0,0,0,0,0,27823,47558,57905,95200,27804,47530,57867,95144,19,28,38,56
1619115688,0,0,0,0,0,27848,47603,57955,95290,27823,47558,57905,95200,25,45,50,90
1619115689,0,0,0,0,0,27873,47648,58005,95380,27848,47603,57955,95290,25,45,50,90
1619115690,0,0,0,0,0,27898,47687,58055,95461,27873,47648,58005,95380,25,39,50,81
1619115691,0,0,0,0,0,27923,47723,58105,95533,27898,47687,58055,95461,25,36,50,72
1619115692,0,0,0,0,0,27937,47758,58132,95603,27923,47723,58105,95533,14,35,27,70
1619115693,0,0,0,0,0,27945,47806,58174,95699,27937,47758,58132,95603,8,48,42,96
1619115694,0,0,0,0,0,27958,47853,58208,95793,27945,47806,58174,95699,13,47,34,94
1619115695,0,0,0,0,0,27975,47889,58238,95865,27958,47853,58208,95793,17,36,30,72
1619115696,0,0,0,0,0,27989,47937,58286,95961,27975,47889,58238,95865,14,48,48,96
1619115697,0,0,0,0,0,27996,47983,58330,96053,27989,47937,58286,95961,7,46,44,92
1619115698,0,0,0,0,0,27996,48016,58330,96122,27996,47983,58330,96053,0,33,0,69
1619115699,0,0,0,0,0,28040,48048,58386,96186,27996,48016,58330,96122,44,32,56,64
1619115700,0,0,0,0,0,28061,48095,58443,96280,28040,48048,58386,96186,21,47,57,94
1619115701,0,0,0,0,0,28072,48140,58493,96370,28061,48095,58443,96280,11,45,50,90
1619115702,0,0,0,0,0,28075,48174,58505,96441,28072,48140,58493,96370,3,34,12,71
1619115703,0,0,0,0,0,28106,48205,58547,96503,28075,48174,58505,96441,31,31,42,62
1619115704,0,0,0,0,0,28124,48251,58603,96595,28106,48205,58547,96503,18,46,56,92
1619115705,0,0,0,0,0,28131,48297,58647,96687,28124,48251,58603,96595,7,46,44,92
1619115706,0,0,0,0,0,28131,48331,58647,96755,28131,48297,58647,96687,0,34,0,68
1619115707,0,0,0,0,0,28174,48377,58701,96847,28131,48331,58647,96755,43,46,54,92
1619115708,0,0,0,0,0,28206,48423,58765,96939,28174,48377,58701,96847,32,46,64,92
1619115709,0,0,0,0,0,28238,48469,58829,97031,28206,48423,58765,96939,32,46,64,92
1619115710,0,0,0,0,0,28262,48502,58877,97100,28238,48469,58829,97031,24,33,48,69
1619115711,0,0,0,0,0,28294,48534,58941,97164,28262,48502,58877,97100,32,32,64,64
1619115712,0,0,0,0,0,28326,48580,59005,97256,28294,48534,58941,97164,32,46,64,92
1619115713,0,0,0,0,0,28358,48625,59069,97346,28326,48580,59005,97256,32,45,64,90
1619115714,0,0,0,0,0,28382,48660,59117,97416,28358,48625,59069,97346,24,35,48,70
1619115715,0,0,0,0,0,28414,48706,59181,97508,28382,48660,59117,97416,32,46,64,92
1619115716,0,0,0,0,0,28446,48752,59245,97600,28414,48706,59181,97508,32,46,64,92
1619115717,0,0,0,0,0,28478,48798,59309,97692,28446,48752,59245,97600,32,46,64,92
1619115718,0,0,0,0,0,28502,48832,59357,97760,28478,48798,59309,97692,24,34,48,68
1619115719,0,0,0,0,0,28534,48878,59421,97852,28502,48832,59357,97760,32,46,64,92
1619115720,0,0,0,0,0,28566,48924,59485,97944,28534,48878,59421,97852,32,46,64,92
1619115721,0,0,0,0,0,28598,48970,59549,98036,28566,48924,59485,97944,32,46,64,92
1619115722,0,0,0,0,0,28622,49004,59597,98104,28598,48970,59549,98036,24,34,48,68
1619115723,0,0,0,0,0,28655,49050,59663,98196,28622,49004,59597,98104,33,46,66,92
1619115724,0,0,0,0,0,28686,49096,59725,98288,28655,49050,59663,98196,31,46,62,92
1619115725,0,0,0,0,0,28718,49142,59789,98380,28686,49096,59725,98288,32,46,64,92
1619115726,0,1,0,0,0,28742,49177,59837,98450,28718,49142,59789,98380,24,35,48,70
1619115727,0,0,0,0,0,28774,49223,59901,98542,28742,49177,59837,98450,32,46,64,92
1619115728,0,1,0,0,0,28806,49269,59965,98634,28774,49223,59901,98542,32,46,64,92
1619115729,0,1,0,0,0,28838,49315,60029,98726,28806,49269,59965,98634,32,46,64,92
1619115730,0,0,0,0,0,28862,49349,60077,98794,28838,49315,60029,98726,24,34,48,68
1619115731,0,0,0,0,0,28894,49395,60141,98886,28862,49349,60077,98794,32,46,64,92
1619115732,0,0,0,0,0,28929,49445,60211,98986,28894,49395,60141,98886,35,50,70,100
1619115733,0,1,0,0,0,28953,49480,60259,99056,28929,49445,60211,98986,24,35,48,70
1619115734,0,0,0,0,0,28985,49525,60323,99146,28953,49480,60259,99056,32,45,64,90
1619115735,0,0,0,0,0,29017,49572,60387,99240,28985,49525,60323,99146,32,47,64,94
1619115736,0,0,0,0,0,29049,49617,60451,99330,29017,49572,60387,99240,32,45,64,90
1619115737,0,0,0,0,0,29073,49652,60499,99400,29049,49617,60451,99330,24,35,48,70
1619115738,0,0,0,0,0,29105,49698,60563,99492,29073,49652,60499,99400,32,46,64,92
1619115739,0,1,0,0,0,29137,49744,60627,99584,29105,49698,60563,99492,32,46,64,92
1619115740,0,0,0,0,0,29170,49790,60693,99676,29137,49744,60627,99584,33,46,66,92
1619115741,0,0,0,0,0,29193,49824,60739,99744,29170,49790,60693,99676,23,34,46,68
1619115742,0,0,0,0,0,29225,49870,60803,99836,29193,49824,60739,99744,32,46,64,92
1619115743,0,0,0,0,0,29257,49915,60867,99926,29225,49870,60803,99836,32,45,64,90
1619115744,0,0,0,0,0,29289,49962,60931,100020,29257,49915,60867,99926,32,47,64,94
1619115745,0,0,0,0,0,29313,49996,60979,100088,29289,49962,60931,100020,24,34,48,68
1619115746,0,1,0,0,0,29345,50042,61043,100180,29313,49996,60979,100088,32,46,64,92
1619115747,0,0,0,0,0,29377,50088,61107,100272,29345,50042,61043,100180,32,46,64,92
1619115748,0,0,0,0,0,29396,50134,61156,100364,29377,50088,61107,100272,19,46,49,92
1619115749,0,0,0,0,0,29404,50170,61186,100436,29396,50134,61156,100364,8,36,30,72
1619115750,0,0,0,0,0,29417,50218,61222,100532,29404,50170,61186,100436,13,48,36,96
1619115751,0,0,0,0,0,29433,50254,61250,100604,29417,50218,61222,100532,16,36,28,72
1619115752,0,0,0,0,0,29453,50301,61290,100698,29433,50254,61250,100604,20,47,40,94
1619115753,0,0,0,0,0,29473,50349,61330,100794,29453,50301,61290,100698,20,48,40,96
1619115754,0,0,0,0,0,29488,50385,61360,100866,29473,50349,61330,100794,15,36,30,72
1619115755,0,0,0,0,0,29508,50433,61400,100962,29488,50385,61360,100866,20,48,40,96
1619115756,0,0,0,0,0,29520,50469,61428,101034,29508,50433,61400,100962,12,36,28,72
1619115757,0,0,0,0,0,29527,50515,61488,101126,29520,50469,61428,101034,7,46,60,92
1619115758,0,0,0,0,0,29527,50561,61488,101218,29527,50515,61488,101126,0,46,0,92
1619115759,0,0,0,0,0,29574,50607,61550,101310,29527,50561,61488,101218,47,46,62,92
1619115760,0,0,0,0,0,29598,50641,61598,101378,29574,50607,61550,101310,24,34,48,68
1619115761,0,0,0,0,0,29630,50687,61662,101470,29598,50641,61598,101378,32,46,64,92
1619115762,0,0,0,0,0,29662,50733,61726,101562,29630,50687,61662,101470,32,46,64,92
1619115763,0,0,0,0,0,29694,50779,61790,101654,29662,50733,61726,101562,32,46,64,92
1619115764,0,0,0,0,0,29718,50813,61838,101722,29694,50779,61790,101654,24,34,48,68
1619115765,0,0,0,0,0,29750,50859,61902,101814,29718,50813,61838,101722,32,46,64,92
1619115766,0,0,0,0,0,29782,50905,61966,101906,29750,50859,61902,101814,32,46,64,92
1619115767,0,1,0,0,0,29814,50951,62030,101998,29782,50905,61966,101906,32,46,64,92
1619115768,0,0,0,0,0,29838,50986,62078,102068,29814,50951,62030,101998,24,35,48,70
1619115769,0,0,0,0,0,29870,51031,62142,102158,29838,50986,62078,102068,32,45,64,90
1619115770,0,0,0,0,0,29902,51077,62206,102250,29870,51031,62142,102158,32,46,64,92
1619115771,0,0,0,0,0,29934,51123,62270,102342,29902,51077,62206,102250,32,46,64,92
1619115772,0,0,0,0,0,29958,51158,62318,102412,29934,51123,62270,102342,24,35,48,70
1619115773,0,0,0,0,0,29990,51203,62382,102502,29958,51158,62318,102412,32,45,64,90
1619115774,0,0,0,0,0,30022,51250,62446,102596,29990,51203,62382,102502,32,47,64,94
1619115775,0,0,0,0,0,30054,51296,62510,102688,30022,51250,62446,102596,32,46,64,92
1619115776,0,0,0,0,0,30078,51330,62558,102756,30054,51296,62510,102688,24,34,48,68
1619115777,0,0,0,0,0,30110,51376,62622,102848,30078,51330,62558,102756,32,46,64,92
1619115778,0,0,0,0,0,30142,51422,62686,102940,30110,51376,62622,102848,32,46,64,92
1619115779,0,0,0,0,0,30174,51468,62750,103032,30142,51422,62686,102940,32,46,64,92
1619115780,0,0,0,0,0,30198,51502,62798,103100,30174,51468,62750,103032,24,34,48,68
1619115781,0,0,0,0,0,30230,51548,62862,103192,30198,51502,62798,103100,32,46,64,92
1619115782,0,0,0,0,0,30262,51594,62926,103284,30230,51548,62862,103192,32,46,64,92
1619115783,0,0,0,0,0,30294,51640,62990,103376,30262,51594,62926,103284,32,46,64,92
1619115784,0,0,0,0,0,30318,51675,63038,103446,30294,51640,62990,103376,24,35,48,70
1619115785,0,0,0,0,0,30350,51720,63102,103536,30318,51675,63038,103446,32,45,64,90
1619115786,0,0,0,0,0,30382,51766,63166,103628,30350,51720,63102,103536,32,46,64,92
1619115787,0,0,0,0,0,30414,51812,63230,103720,30382,51766,63166,103628,32,46,64,92
1619115788,0,0,0,0,0,30438,51847,63278,103790,30414,51812,63230,103720,24,35,48,70
1619115789,0,0,0,0,0,30470,51893,63342,103882,30438,51847,63278,103790,32,46,64,92
1619115790,0,0,0,0,0,30502,51939,63406,103974,30470,51893,63342,103882,32,46,64,92
1619115791,0,0,0,0,0,30534,51985,63470,104066,30502,51939,63406,103974,32,46,64,92
1619115792,0,0,0,0,0,30558,52019,63518,104134,30534,51985,63470,104066,24,34,48,68
1619115793,0,0,0,0,0,30590,52065,63582,104226,30558,52019,63518,104134,32,46,64,92
1619115794,0,0,0,0,0,30622,52111,63646,104318,30590,52065,63582,104226,32,46,64,92
1619115795,0,0,0,0,0,30654,52157,63710,104410,30622,52111,63646,104318,32,46,64,92
1619115796,0,0,0,0,0,30672,52192,63753,104480,30654,52157,63710,104410,18,35,43,70
1619115797,0,0,0,0,0,30681,52236,63801,104568,30672,52192,63753,104480,9,44,48,88
1619115798,0,0,0,0,0,30686,52284,63821,104664,30681,52236,63801,104568,5,48,20,96
1619115799,0,0,0,0,0,30716,52322,63861,104740,30686,52284,63821,104664,30,38,40,76
1619115800,0,0,0,0,0,30736,52368,63900,104832,30716,52322,63861,104740,20,46,39,92
1619115801,0,0,0,0,0,30741,52414,63964,104924,30736,52368,63900,104832,5,46,64,92
1619115802,0,0,0,0,0,30759,52460,63968,105016,30741,52414,63964,104924,18,46,4,92
1619115803,0,0,0,0,0,30783,52494,64016,105084,30759,52460,63968,105016,24,34,48,68
1619115804,0,0,0,0,0,30815,52540,64080,105176,30783,52494,64016,105084,32,46,64,92
1619115805,0,0,0,0,0,30847,52586,64144,105268,30815,52540,64080,105176,32,46,64,92
1619115806,0,0,0,0,0,30879,52632,64208,105360,30847,52586,64144,105268,32,46,64,92
1619115807,0,1,0,0,0,30903,52667,64256,105430,30879,52632,64208,105360,24,35,48,70
1619115808,0,0,0,0,0,30936,52712,64322,105520,30903,52667,64256,105430,33,45,66,90
1619115809,0,0,0,0,0,30967,52758,64384,105612,30936,52712,64322,105520,31,46,62,92
1619115810,0,0,0,0,0,30993,52795,64436,105686,30967,52758,64384,105612,26,37,52,74
1619115811,0,0,0,0,0,31025,52842,64500,105780,30993,52795,64436,105686,32,47,64,94
1619115812,0,0,0,0,0,31057,52888,64564,105872,31025,52842,64500,105780,32,46,64,92
1619115813,0,0,0,0,0,31089,52934,64628,105964,31057,52888,64564,105872,32,46,64,92
1619115814,0,0,0,0,0,31113,52968,64676,106032,31089,52934,64628,105964,24,34,48,68
1619115815,0,0,0,0,0,31145,53014,64740,106124,31113,52968,64676,106032,32,46,64,92
1619115816,0,1,0,0,0,31177,53060,64804,106216,31145,53014,64740,106124,32,46,64,92
1619115817,0,0,0,0,0,31210,53106,64870,106308,31177,53060,64804,106216,33,46,66,92
1619115818,0,0,0,0,0,31234,53140,64918,106376,31210,53106,64870,106308,24,34,48,68
1619115819,0,0,0,0,0,31265,53186,64980,106468,31234,53140,64918,106376,31,46,62,92
1619115820,0,0,0,0,0,31286,53232,65031,106560,31265,53186,64980,106468,21,46,51,92
1619115821,0,0,0,0,0,31292,53268,65061,106632,31286,53232,65031,106560,6,36,30,72
1619115822,0,0,0,0,0,31306,53316,65099,106728,31292,53268,65061,106632,14,48,38,96
1619115823,0,0,0,0,0,31322,53353,65127,106802,31306,53316,65099,106728,16,37,28,74
1619115824,0,0,0,0,0,31337,53402,65173,106900,31322,53353,65127,106802,15,49,46,98
1619115825,0,0,0,0,0,31342,53447,65221,106990,31337,53402,65173,106900,5,45,48,90
1619115826,0,0,0,0,0,31361,53493,65225,107082,31342,53447,65221,106990,19,46,4,92
1619115827,0,0,0,0,0,31385,53528,65273,107152,31361,53493,65225,107082,24,35,48,70
1619115828,0,0,0,0,0,31417,53574,65337,107244,31385,53528,65273,107152,32,46,64,92
1619115829,0,0,0,0,0,31450,53620,65403,107336,31417,53574,65337,107244,33,46,66,92
1619115830,0,0,0,0,0,31475,53656,65453,107408,31450,53620,65403,107336,25,36,50,72
1619115831,0,0,0,0,0,31506,53702,65515,107500,31475,53656,65453,107408,31,46,62,92
1619115832,0,0,0,0,0,31539,53748,65581,107592,31506,53702,65515,107500,33,46,66,92
1619115833,0,0,0,0,0,31570,53793,65643,107682,31539,53748,65581,107592,31,45,62,90
1619115834,0,0,0,0,0,31594,53828,65691,107752,31570,53793,65643,107682,24,35,48,70
1619115835,0,0,0,0,0,31626,53874,65755,107844,31594,53828,65691,107752,32,46,64,92
1619115836,0,0,0,0,0,31654,53914,65811,107924,31626,53874,65755,107844,28,40,56,80
1619115837,0,0,0,0,0,31686,53960,65875,108016,31654,53914,65811,107924,32,46,64,92
1619115838,0,0,0,0,0,31718,54006,65939,108108,31686,53960,65875,108016,32,46,64,92
1619115839,0,0,0,0,0,31751,54052,66005,108200,31718,54006,65939,108108,33,46,66,92
1619115840,0,0,0,0,0,31774,54086,66051,108268,31751,54052,66005,108200,23,34,46,68
1619115841,0,0,0,0,0,31807,54132,66117,108360,31774,54086,66051,108268,33,46,66,92
1619115842,0,0,0,0,0,31838,54178,66179,108452,31807,54132,66117,108360,31,46,62,92
1619115843,0,0,0,0,0,31870,54224,66243,108544,31838,54178,66179,108452,32,46,64,92
1619115844,0,0,0,0,0,31894,54259,66291,108614,31870,54224,66243,108544,24,35,48,70
1619115845,0,0,0,0,0,31928,54301,66359,108698,31894,54259,66291,108614,34,42,68,84
1619115846,0,0,0,0,0,31955,54345,66413,108786,31928,54301,66359,108698,27,44,54,88
1619115847,0,1,0,0,0,31986,54391,66475,108878,31955,54345,66413,108786,31,46,62,92
1619115848,0,0,0,0,0,32018,54437,66539,108970,31986,54391,66475,108878,32,46,64,92
1619115849,0,0,0,0,0,32050,54483,66603,109062,32018,54437,66539,108970,32,46,64,92
1619115850,0,0,0,0,0,32074,54517,66651,109130,32050,54483,66603,109062,24,34,48,68
1619115851,0,0,0,0,0,32108,54564,66719,109224,32074,54517,66651,109130,34,47,68,94
1619115852,0,0,0,0,0,32139,54610,66781,109316,32108,54564,66719,109224,31,46,62,92
1619115853,0,1,0,0,0,32171,54656,66845,109408,32139,54610,66781,109316,32,46,64,92
1619115854,0,0,0,0,0,32196,54691,66895,109478,32171,54656,66845,109408,25,35,50,70
1619115855,0,1,0,0,0,32228,54736,66959,109568,32196,54691,66895,109478,32,45,64,90
1619115856,0,0,0,0,0,32259,54783,67021,109662,32228,54736,66959,109568,31,47,62,94
1619115857,0,0,0,0,0,32291,54828,67085,109752,32259,54783,67021,109662,32,45,64,90
1619115858,0,0,0,0,0,32315,54863,67133,109822,32291,54828,67085,109752,24,35,48,70
1619115859,0,0,0,0,0,32348,54909,67199,109914,32315,54863,67133,109822,33,46,66,92
1619115860,0,0,0,0,0,32377,54952,67257,110000,32348,54909,67199,109914,29,43,58,86
1619115861,0,0,0,0,0,32410,54998,67323,110092,32377,54952,67257,110000,33,46,66,92
1619115862,0,0,0,0,0,32441,55044,67385,110184,32410,54998,67323,110092,31,46,62,92
1619115863,0,0,0,0,0,32466,55078,67435,110252,32441,55044,67385,110184,25,34,50,68
1619115864,0,0,0,0,0,32497,55124,67497,110344,32466,55078,67435,110252,31,46,62,92
1619115865,0,0,0,0,0,32529,55170,67561,110436,32497,55124,67497,110344,32,46,64,92
1619115866,0,0,0,0,0,32561,55216,67625,110528,32529,55170,67561,110436,32,46,64,92
1619115867,0,0,0,0,0,32586,55251,67675,110598,32561,55216,67625,110528,25,35,50,70
1619115869,0,0,0,0,0,32635,55283,67773,110662,32586,55251,67675,110598,49,32,98,64
1619115870,0,1,0,0,0,32678,55368,67859,110835,32635,55283,67773,110662,43,85,86,173
1619115871,0,0,0,0,0,32710,55414,67923,110927,32678,55368,67859,110835,32,46,64,92
1619115872,0,0,0,0,0,32742,55460,67987,111019,32710,55414,67923,110927,32,46,64,92
1619115873,0,0,0,0,0,32766,55494,68035,111087,32742,55460,67987,111019,24,34,48,68
1619115874,0,0,0,0,0,32797,55525,68097,111152,32766,55494,68035,111087,31,31,62,65
1619115875,0,0,0,0,0,32829,55571,68161,111244,32797,55525,68097,111152,32,46,64,92
1619115876,0,0,0,0,0,32860,55617,68225,111336,32829,55571,68161,111244,31,46,64,92
